idLigneBonCommandeSortie,fk_BonCommandeSortie,Article,designation,quantiteProduitCommande,priorite,termine,source
372203,BC-2868,PJ00241,Barre crisp fruits rouges 35g,160,1,0,groupe_ethique_et_sante
372204,BC-2868,11787,Barre noix de coco (ronde),126,1,0,groupe_ethique_et_sante
372205,BC-2868,PJ00178,Biscuit cacao pépite chocolat,288,1,0,groupe_ethique_et_sante
372206,BC-2868,10357,Biscuits au chocolat,1296,1,0,groupe_ethique_et_sante
372207,BC-2868,13129,Biscuits fruits rouges,216,1,0,groupe_ethique_et_sante
372208,BC-2868,08730,Biscuits orange,504,1,0,groupe_ethique_et_sante
372209,BC-2868,13579,Boisson chocolat au lait,300,1,0,groupe_ethique_et_sante
372210,BC-2868,PJ00153,BOUTEILLE BOISSON FRAMBOISE,36,1,0,groupe_ethique_et_sante
372211,BC-2868,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,36,1,0,groupe_ethique_et_sante
372212,BC-2868,FS15O342,Bulles oignons,168,1,0,groupe_ethique_et_sante
372213,BC-2868,PJ00129,Chips Barbecue,160,1,0,groupe_ethique_et_sante
372214,BC-2868,PJ00130,Chips oignon,160,1,0,groupe_ethique_et_sante
372215,BC-2868,PJ00292,Chorizo,150,1,0,groupe_ethique_et_sante
372216,BC-2868,CNCIRCU1,Confort Circulatoire (60),30,1,0,groupe_ethique_et_sante
372217,BC-2868,12771,Desserts chocolat,150,1,0,groupe_ethique_et_sante
372218,BC-2868,BG400,Entremets noix de coco,100,1,0,groupe_ethique_et_sante
372219,BC-2868,BG435,Entremets poire belle hel,100,1,0,groupe_ethique_et_sante
372220,BC-2868,BG504,Entremets pomme caramel,100,1,0,groupe_ethique_et_sante
372221,BC-2868,BG207,Entremets praline,100,1,0,groupe_ethique_et_sante
372222,BC-2868,BG427,Flan Patissier cafe,100,1,0,groupe_ethique_et_sante
372223,BC-2868,BG428,Flan Patissier caramel,100,1,0,groupe_ethique_et_sante
372224,BC-2868,BG426,Flan Patissier chocolat,100,1,0,groupe_ethique_et_sante
372225,BC-2868,BG434,Flan Patissier citron,100,1,0,groupe_ethique_et_sante
372226,BC-2868,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
372227,BC-2868,BG425,Flan Patissier vanille,100,1,0,groupe_ethique_et_sante
372228,BC-2868,CNMGF2,M.G.F.2,60,1,0,groupe_ethique_et_sante
372229,BC-2868,PJ00131,PAIN CEREALES (2 tranches),864,1,0,groupe_ethique_et_sante
372230,BC-2868,FS17,Pain de mie (2 tranches),750,1,0,groupe_ethique_et_sante
372231,BC-2868,PJ00147,Pate Fusilli,140,1,0,groupe_ethique_et_sante
372232,BC-2868,PRNPC3,Pulvérisateurs,50,1,0,groupe_ethique_et_sante
372233,BC-2868,PJ00149,Riz,150,1,0,groupe_ethique_et_sante
372234,BC-2868,PJ00224,Saucisson,250,1,0,groupe_ethique_et_sante
372235,BC-2868,SRNPC4,SHAKER,75,1,0,groupe_ethique_et_sante
372236,BC-2868,08223,Soupe de legumes,150,1,0,groupe_ethique_et_sante
372237,BC-2868,PC01692,Stick draineur thé fruits rouges  7g,300,1,0,groupe_ethique_et_sante
372238,BC-2868,PC01693,Stick draineur thé pêche 7g,300,1,0,groupe_ethique_et_sante
372239,BC-2868,PJ00160,TORTITOS BACON,160,1,0,groupe_ethique_et_sante
368383,BC-2869,BC3707,Barre céréalière Fruits rouges,108,1,0,groupe_ethique_et_sante
368379,BC-2869,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
368376,BC-2869,PJ00083,Barre crisp caramel,224,1,0,groupe_ethique_et_sante
368373,BC-2869,PJ00236,Barre crisp chocolat 35g,250,1,0,groupe_ethique_et_sante
368375,BC-2869,PJ00237,Barre crisp coco 35g,250,1,0,groupe_ethique_et_sante
368381,BC-2869,PJ00241,Barre crisp fruits rouges 35g,40,1,0,groupe_ethique_et_sante
368370,BC-2869,PJ00178,Biscuit cacao pépite chocolat,288,1,0,groupe_ethique_et_sante
368366,BC-2869,10357,Biscuits au chocolat,576,1,0,groupe_ethique_et_sante
368374,BC-2869,13129,Biscuits fruits rouges,144,1,0,groupe_ethique_et_sante
368372,BC-2869,08730,Biscuits orange,144,1,0,groupe_ethique_et_sante
368387,BC-2869,PJ00153,BOUTEILLE BOISSON FRAMBOISE,84,1,0,groupe_ethique_et_sante
368388,BC-2869,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,84,1,0,groupe_ethique_et_sante
368378,BC-2869,PJ00129,Chips Barbecue,160,1,0,groupe_ethique_et_sante
368380,BC-2869,PJ00130,Chips oignon,80,1,0,groupe_ethique_et_sante
368395,BC-2869,PJ00292,Chorizo,150,1,0,groupe_ethique_et_sante
368384,BC-2869,08225,Desserts fruits rouges,150,1,0,groupe_ethique_et_sante
368393,BC-2869,BG504,Entremets pomme caramel,100,1,0,groupe_ethique_et_sante
368382,BC-2869,BG427,Flan Patissier cafe,200,1,0,groupe_ethique_et_sante
368385,BC-2869,BG428,Flan Patissier caramel,100,1,0,groupe_ethique_et_sante
368386,BC-2869,BG434,Flan Patissier citron,100,1,0,groupe_ethique_et_sante
368389,BC-2869,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
368392,BC-2869,BG425,Flan Patissier vanille,100,1,0,groupe_ethique_et_sante
368394,BC-2869,CNMGF2,M.G.F.2,30,1,0,groupe_ethique_et_sante
368365,BC-2869,PJ00131,PAIN CEREALES (2 tranches),576,1,0,groupe_ethique_et_sante
368367,BC-2869,FS17,Pain de mie (2 tranches),450,1,0,groupe_ethique_et_sante
368377,BC-2869,PJ00224,Saucisson,200,1,0,groupe_ethique_et_sante
368391,BC-2869,FS12MF993,spaghetti bolognaise,100,1,0,groupe_ethique_et_sante
368369,BC-2869,PC01691,Stick draineur thé citron 7g,600,1,0,groupe_ethique_et_sante
368368,BC-2869,PC01692,Stick draineur thé fruits rouges  7g,300,1,0,groupe_ethique_et_sante
368371,BC-2869,PC01693,Stick draineur thé pêche 7g,300,1,0,groupe_ethique_et_sante
368390,BC-2869,PJ00160,TORTITOS BACON,80,1,0,groupe_ethique_et_sante
370442,BC-2870,BC3707,Barre céréalière Fruits rouges,324,1,0,groupe_ethique_et_sante
370443,BC-2870,BC3706,Barre céréalière Raisin amande,324,1,0,groupe_ethique_et_sante
370444,BC-2870,PJ00083,Barre crisp caramel,560,1,0,groupe_ethique_et_sante
370445,BC-2870,PJ00236,Barre crisp chocolat 35g,700,1,0,groupe_ethique_et_sante
370446,BC-2870,PJ00237,Barre crisp coco 35g,700,1,0,groupe_ethique_et_sante
370447,BC-2870,PJ00241,Barre crisp fruits rouges 35g,400,1,0,groupe_ethique_et_sante
370448,BC-2870,BC3719,Barre Praline,450,1,0,groupe_ethique_et_sante
370449,BC-2870,BC3704,barre Vanille Amande (low sugar),450,1,0,groupe_ethique_et_sante
370450,BC-2870,PJ00178,Biscuit cacao pépite chocolat,1152,1,0,groupe_ethique_et_sante
370451,BC-2870,10357,Biscuits au chocolat,3600,1,0,groupe_ethique_et_sante
370452,BC-2870,13129,Biscuits fruits rouges,1152,1,0,groupe_ethique_et_sante
370453,BC-2870,08730,Biscuits orange,1440,1,0,groupe_ethique_et_sante
370454,BC-2870,13579,Boisson chocolat au lait,150,1,0,groupe_ethique_et_sante
370455,BC-2870,PJ00283,Bouchées chocolat noir,300,1,0,groupe_ethique_et_sante
370456,BC-2870,PJ00153,BOUTEILLE BOISSON FRAMBOISE,96,1,0,groupe_ethique_et_sante
370457,BC-2870,PJ00129,Chips Barbecue,240,1,0,groupe_ethique_et_sante
370458,BC-2870,CNCIRCU1,Confort Circulatoire (60),30,1,0,groupe_ethique_et_sante
370459,BC-2870,BG418,Entremets banane,100,1,0,groupe_ethique_et_sante
370460,BC-2870,BG400,Entremets noix de coco,100,1,0,groupe_ethique_et_sante
370461,BC-2870,BG426,Flan Patissier chocolat,100,1,0,groupe_ethique_et_sante
370462,BC-2870,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
370463,BC-2870,PJ002239-01,Graines Mélanges,130,1,0,groupe_ethique_et_sante
370464,BC-2870,CNMGF2,M.G.F.2,150,1,0,groupe_ethique_et_sante
370465,BC-2870,08212,Omelette fines herbes,150,1,0,groupe_ethique_et_sante
370466,BC-2870,PJ00131,PAIN CEREALES (2 tranches),2880,1,0,groupe_ethique_et_sante
370467,BC-2870,FS17,Pain de mie (2 tranches),750,1,0,groupe_ethique_et_sante
370468,BC-2870,PJ00224,Saucisson,300,1,0,groupe_ethique_et_sante
370477,BC-2870,SRNPC4,SHAKER,75,1,0,groupe_ethique_et_sante
370469,BC-2870,A0285-01,Soupe marocaine,150,1,0,groupe_ethique_et_sante
370470,BC-2870,FS12MF993,spaghetti bolognaise,100,1,0,groupe_ethique_et_sante
370471,BC-2870,PC01691,Stick draineur thé citron 7g,600,1,0,groupe_ethique_et_sante
370472,BC-2870,PC01692,Stick draineur thé fruits rouges  7g,300,1,0,groupe_ethique_et_sante
370473,BC-2870,PC01693,Stick draineur thé pêche 7g,300,1,0,groupe_ethique_et_sante
370474,BC-2870,PJ00160,TORTITOS BACON,160,1,0,groupe_ethique_et_sante
370475,BC-2870,PJ00159,TORTITOS POULET MAÏS,80,1,0,groupe_ethique_et_sante
370476,BC-2870,BG618,Veloute poireau,100,1,0,groupe_ethique_et_sante
371437,BC-2871,11786,Barre (Cacao)chocolat ronde,126,1,0,groupe_ethique_et_sante
371438,BC-2871,BC3707,Barre céréalière Fruits rouges,216,1,0,groupe_ethique_et_sante
371439,BC-2871,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
371440,BC-2871,PJ00083,Barre crisp caramel,448,1,0,groupe_ethique_et_sante
371441,BC-2871,PJ00236,Barre crisp chocolat 35g,400,1,0,groupe_ethique_et_sante
371442,BC-2871,PJ00237,Barre crisp coco 35g,250,1,0,groupe_ethique_et_sante
371443,BC-2871,PJ00241,Barre crisp fruits rouges 35g,200,1,0,groupe_ethique_et_sante
371444,BC-2871,BC3719,Barre Praline,150,1,0,groupe_ethique_et_sante
371445,BC-2871,BC3704,barre Vanille Amande (low sugar),150,1,0,groupe_ethique_et_sante
371446,BC-2871,PJ00178,Biscuit cacao pépite chocolat,1008,1,0,groupe_ethique_et_sante
371447,BC-2871,10357,Biscuits au chocolat,2160,1,0,groupe_ethique_et_sante
371448,BC-2871,13129,Biscuits fruits rouges,360,1,0,groupe_ethique_et_sante
371449,BC-2871,08730,Biscuits orange,576,1,0,groupe_ethique_et_sante
371450,BC-2871,PJ00284,Bouchées chocolat blanc,300,1,0,groupe_ethique_et_sante
371451,BC-2871,PJ00283,Bouchées chocolat noir,300,1,0,groupe_ethique_et_sante
371452,BC-2871,PJ00288,Bouteille boisson café,72,1,0,groupe_ethique_et_sante
371453,BC-2871,PJ00153,BOUTEILLE BOISSON FRAMBOISE,84,1,0,groupe_ethique_et_sante
371454,BC-2871,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,84,1,0,groupe_ethique_et_sante
371455,BC-2871,PJ00129,Chips Barbecue,80,1,0,groupe_ethique_et_sante
371456,BC-2871,PJ00130,Chips oignon,160,1,0,groupe_ethique_et_sante
371457,BC-2871,PJ00292,Chorizo,100,1,0,groupe_ethique_et_sante
371458,BC-2871,PB00684-01,Crêpes banane chocolat,150,1,0,groupe_ethique_et_sante
371459,BC-2871,BG309,Crepes orange,100,1,0,groupe_ethique_et_sante
371460,BC-2871,BG400,Entremets noix de coco,100,1,0,groupe_ethique_et_sante
371461,BC-2871,BG427,Flan Patissier cafe,100,1,0,groupe_ethique_et_sante
371462,BC-2871,BG426,Flan Patissier chocolat,200,1,0,groupe_ethique_et_sante
371463,BC-2871,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
371464,BC-2871,BG425,Flan Patissier vanille,200,1,0,groupe_ethique_et_sante
371465,BC-2871,PJ00131,PAIN CEREALES (2 tranches),576,1,0,groupe_ethique_et_sante
371466,BC-2871,FS17,Pain de mie (2 tranches),300,1,0,groupe_ethique_et_sante
371467,BC-2871,SRNPC1,Sacs grand format,250,1,0,groupe_ethique_et_sante
371468,BC-2871,PJ00224,Saucisson,150,1,0,groupe_ethique_et_sante
371469,BC-2871,PC01691,Stick draineur thé citron 7g,300,1,0,groupe_ethique_et_sante
371470,BC-2871,PC01692,Stick draineur thé fruits rouges  7g,300,1,0,groupe_ethique_et_sante
371471,BC-2871,PC01693,Stick draineur thé pêche 7g,300,1,0,groupe_ethique_et_sante
371472,BC-2871,PJ00160,TORTITOS BACON,160,1,0,groupe_ethique_et_sante
371473,BC-2871,PJ00159,TORTITOS POULET MAÏS,80,1,0,groupe_ethique_et_sante
368865,BC-2872,PJ00236,Barre crisp chocolat 35g,100,1,0,groupe_ethique_et_sante
368860,BC-2872,PJ00178,Biscuit cacao pépite chocolat,360,1,0,groupe_ethique_et_sante
368870,BC-2872,13129,Biscuits fruits rouges,288,1,0,groupe_ethique_et_sante
368869,BC-2872,08730,Biscuits orange,288,1,0,groupe_ethique_et_sante
368877,BC-2872,PJ00153,BOUTEILLE BOISSON FRAMBOISE,24,1,0,groupe_ethique_et_sante
368878,BC-2872,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,36,1,0,groupe_ethique_et_sante
368879,BC-2872,13588,Cappuccino,150,1,0,groupe_ethique_et_sante
368874,BC-2872,PJ00129,Chips Barbecue,80,1,0,groupe_ethique_et_sante
368880,BC-2872,PJ00130,Chips oignon,80,1,0,groupe_ethique_et_sante
368875,BC-2872,BG435,Entremets poire belle hel,200,1,0,groupe_ethique_et_sante
368873,BC-2872,BG504,Entremets pomme caramel,200,1,0,groupe_ethique_et_sante
368871,BC-2872,BG427,Flan Patissier cafe,300,1,0,groupe_ethique_et_sante
368872,BC-2872,BG428,Flan Patissier caramel,300,1,0,groupe_ethique_et_sante
368867,BC-2872,BG426,Flan Patissier chocolat,300,1,0,groupe_ethique_et_sante
368876,BC-2872,BG434,Flan Patissier citron,100,1,0,groupe_ethique_et_sante
368868,BC-2872,BG425,Flan Patissier vanille,300,1,0,groupe_ethique_et_sante
368866,BC-2872,PJ002239-01,Graines Mélanges,260,1,0,groupe_ethique_et_sante
368881,BC-2872,CNMGF2,M.G.F.2,60,1,0,groupe_ethique_et_sante
368859,BC-2872,PJ00131,PAIN CEREALES (2 tranches),1008,1,0,groupe_ethique_et_sante
368861,BC-2872,FS17,Pain de mie (2 tranches),450,1,0,groupe_ethique_et_sante
368857,BC-2872,SRNPC1,Sacs grand format,250,1,0,groupe_ethique_et_sante
368858,BC-2872,SRNPC2,Sacs petit format,300,1,0,groupe_ethique_et_sante
368862,BC-2872,PC01691,Stick draineur thé citron 7g,300,1,0,groupe_ethique_et_sante
368864,BC-2872,PC01692,Stick draineur thé fruits rouges  7g,300,1,0,groupe_ethique_et_sante
368863,BC-2872,PC01693,Stick draineur thé pêche 7g,600,1,0,groupe_ethique_et_sante
373278,BC-2873,BC3706,Barre céréalière Raisin amande,108,1,0,groupe_ethique_et_sante
373279,BC-2873,PJ00236,Barre crisp chocolat 35g,400,1,0,groupe_ethique_et_sante
373280,BC-2873,PJ00241,Barre crisp fruits rouges 35g,40,1,0,groupe_ethique_et_sante
373281,BC-2873,BC3719,Barre Praline,150,1,0,groupe_ethique_et_sante
373282,BC-2873,BC3704,barre Vanille Amande (low sugar),150,1,0,groupe_ethique_et_sante
373283,BC-2873,PJ00178,Biscuit cacao pépite chocolat,576,1,0,groupe_ethique_et_sante
373284,BC-2873,10357,Biscuits au chocolat,648,1,0,groupe_ethique_et_sante
373285,BC-2873,13129,Biscuits fruits rouges,288,1,0,groupe_ethique_et_sante
373286,BC-2873,08730,Biscuits orange,432,1,0,groupe_ethique_et_sante
373287,BC-2873,PJ00153,BOUTEILLE BOISSON FRAMBOISE,60,1,0,groupe_ethique_et_sante
373288,BC-2873,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,60,1,0,groupe_ethique_et_sante
373289,BC-2873,PJ00129,Chips Barbecue,80,1,0,groupe_ethique_et_sante
373290,BC-2873,PJ00292,Chorizo,100,1,0,groupe_ethique_et_sante
373291,BC-2873,PLxxx,crème aux oeufs,150,1,0,groupe_ethique_et_sante
373292,BC-2873,12771,Desserts chocolat,300,1,0,groupe_ethique_et_sante
373293,BC-2873,12773,Desserts entremet vanille,300,1,0,groupe_ethique_et_sante
373294,BC-2873,BG435,Entremets poire belle hel,100,1,0,groupe_ethique_et_sante
373295,BC-2873,BG504,Entremets pomme caramel,100,1,0,groupe_ethique_et_sante
373296,BC-2873,BG427,Flan Patissier cafe,100,1,0,groupe_ethique_et_sante
373297,BC-2873,BG428,Flan Patissier caramel,100,1,0,groupe_ethique_et_sante
373298,BC-2873,BG426,Flan Patissier chocolat,100,1,0,groupe_ethique_et_sante
373299,BC-2873,BG434,Flan Patissier citron,100,1,0,groupe_ethique_et_sante
373300,BC-2873,BG424,Flan Patissier pistache,200,1,0,groupe_ethique_et_sante
373301,BC-2873,BG425,Flan Patissier vanille,100,1,0,groupe_ethique_et_sante
373302,BC-2873,CNMGF2,M.G.F.2,60,1,0,groupe_ethique_et_sante
373303,BC-2873,PJ00131,PAIN CEREALES (2 tranches),1008,1,0,groupe_ethique_et_sante
373304,BC-2873,FS17,Pain de mie (2 tranches),450,1,0,groupe_ethique_et_sante
373305,BC-2873,PJ00147,Pate Fusilli,420,1,0,groupe_ethique_et_sante
373306,BC-2873,PJ00149,Riz,300,1,0,groupe_ethique_et_sante
373307,BC-2873,PJ00224,Saucisson,100,1,0,groupe_ethique_et_sante
373313,BC-2873,SRNPC4,SHAKER,75,1,0,groupe_ethique_et_sante
373308,BC-2873,08223,Soupe de legumes,150,1,0,groupe_ethique_et_sante
373309,BC-2873,PC01691,Stick draineur thé citron 7g,300,1,0,groupe_ethique_et_sante
373310,BC-2873,PC01692,Stick draineur thé fruits rouges  7g,300,1,0,groupe_ethique_et_sante
373311,BC-2873,PC01693,Stick draineur thé pêche 7g,600,1,0,groupe_ethique_et_sante
373312,BC-2873,PJ00160,TORTITOS BACON,80,1,0,groupe_ethique_et_sante
369639,BC-2874,CNSTRESS2,Anti stress 2,30,1,0,groupe_ethique_et_sante
369640,BC-2874,BC3707,Barre céréalière Fruits rouges,216,1,0,groupe_ethique_et_sante
369641,BC-2874,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
369642,BC-2874,PJ00083,Barre crisp caramel,672,1,0,groupe_ethique_et_sante
369643,BC-2874,PJ00236,Barre crisp chocolat 35g,700,1,0,groupe_ethique_et_sante
369644,BC-2874,PJ00237,Barre crisp coco 35g,600,1,0,groupe_ethique_et_sante
369645,BC-2874,BC3704,barre Vanille Amande (low sugar),450,1,0,groupe_ethique_et_sante
369646,BC-2874,PJ00178,Biscuit cacao pépite chocolat,1800,1,0,groupe_ethique_et_sante
369647,BC-2874,10357,Biscuits au chocolat,2880,1,0,groupe_ethique_et_sante
369648,BC-2874,13129,Biscuits fruits rouges,1800,1,0,groupe_ethique_et_sante
369649,BC-2874,08730,Biscuits orange,1800,1,0,groupe_ethique_et_sante
369650,BC-2874,12481,Boisson chocolat intense,150,1,0,groupe_ethique_et_sante
369651,BC-2874,08218,Boisson orange,300,1,0,groupe_ethique_et_sante
369652,BC-2874,13588,Cappuccino,150,1,0,groupe_ethique_et_sante
369653,BC-2874,PJ00129,Chips Barbecue,160,1,0,groupe_ethique_et_sante
369654,BC-2874,PJ00130,Chips oignon,240,1,0,groupe_ethique_et_sante
369655,BC-2874,PJ00292,Chorizo,100,1,0,groupe_ethique_et_sante
369656,BC-2874,CNTRANS,Confort Transit (90),20,1,0,groupe_ethique_et_sante
369657,BC-2874,12773,Desserts entremet vanille,150,1,0,groupe_ethique_et_sante
369658,BC-2874,BG418,Entremets banane,100,1,0,groupe_ethique_et_sante
369659,BC-2874,BG400,Entremets noix de coco,200,1,0,groupe_ethique_et_sante
369660,BC-2874,BG435,Entremets poire belle hel,200,1,0,groupe_ethique_et_sante
369661,BC-2874,BG504,Entremets pomme caramel,100,1,0,groupe_ethique_et_sante
369662,BC-2874,BG207,Entremets praline,100,1,0,groupe_ethique_et_sante
369663,BC-2874,BG427,Flan Patissier cafe,200,1,0,groupe_ethique_et_sante
369664,BC-2874,BG434,Flan Patissier citron,300,1,0,groupe_ethique_et_sante
369665,BC-2874,BG425,Flan Patissier vanille,200,1,0,groupe_ethique_et_sante
369666,BC-2874,09976,Fromage blanc abricot,300,1,0,groupe_ethique_et_sante
369667,BC-2874,CNMULTIVIT,Multi-vitamines et Minéraux,60,1,0,groupe_ethique_et_sante
369668,BC-2874,CNOMEGA,OMEGA 3,30,1,0,groupe_ethique_et_sante
369669,BC-2874,PJ00131,PAIN CEREALES (2 tranches),2304,1,0,groupe_ethique_et_sante
369670,BC-2874,PB01237,Pancake,130,1,0,groupe_ethique_et_sante
369671,BC-2874,PRNPC3,Pulvérisateurs,100,1,0,groupe_ethique_et_sante
369672,BC-2874,11664,Puree de pomme de terre,150,1,0,groupe_ethique_et_sante
369673,BC-2874,PJ00149,Riz,150,1,0,groupe_ethique_et_sante
369674,BC-2874,SRNPC1,Sacs grand format,500,1,0,groupe_ethique_et_sante
369675,BC-2874,PJ00224,Saucisson,100,1,0,groupe_ethique_et_sante
369676,BC-2874,SRNPC4,SHAKER,75,1,0,groupe_ethique_et_sante
369677,BC-2874,FS12MF993,spaghetti bolognaise,100,1,0,groupe_ethique_et_sante
369678,BC-2874,PC01691,Stick draineur thé citron 7g,900,1,0,groupe_ethique_et_sante
369679,BC-2874,PC01692,Stick draineur thé fruits rouges  7g,600,1,0,groupe_ethique_et_sante
369680,BC-2874,PC01693,Stick draineur thé pêche 7g,600,1,0,groupe_ethique_et_sante
369326,BC-2875,11786,Barre (Cacao)chocolat ronde,252,1,0,groupe_ethique_et_sante
369329,BC-2875,BC3707,Barre céréalière Fruits rouges,324,1,0,groupe_ethique_et_sante
369328,BC-2875,BC3706,Barre céréalière Raisin amande,324,1,0,groupe_ethique_et_sante
369323,BC-2875,PJ00083,Barre crisp caramel,392,1,0,groupe_ethique_et_sante
369322,BC-2875,PJ00236,Barre crisp chocolat 35g,950,1,0,groupe_ethique_et_sante
369324,BC-2875,PJ00237,Barre crisp coco 35g,250,1,0,groupe_ethique_et_sante
369325,BC-2875,PJ00241,Barre crisp fruits rouges 35g,240,1,0,groupe_ethique_et_sante
369327,BC-2875,BC3704,barre Vanille Amande (low sugar),300,1,0,groupe_ethique_et_sante
369321,BC-2875,PJ00178,Biscuit cacao pépite chocolat,1512,1,0,groupe_ethique_et_sante
369318,BC-2875,10357,Biscuits au chocolat,1080,1,0,groupe_ethique_et_sante
369320,BC-2875,13129,Biscuits fruits rouges,720,1,0,groupe_ethique_et_sante
369319,BC-2875,08730,Biscuits orange,792,1,0,groupe_ethique_et_sante
369341,BC-2875,13579,Boisson chocolat au lait,150,1,0,groupe_ethique_et_sante
369343,BC-2875,08218,Boisson orange,300,1,0,groupe_ethique_et_sante
369344,BC-2875,08220,Boisson peche mangue,150,1,0,groupe_ethique_et_sante
369360,BC-2875,PJ00283,Bouchées chocolat noir,100,1,0,groupe_ethique_et_sante
369349,BC-2875,PJ00153,BOUTEILLE BOISSON FRAMBOISE,84,1,0,groupe_ethique_et_sante
369350,BC-2875,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,84,1,0,groupe_ethique_et_sante
369342,BC-2875,13588,Cappuccino,150,1,0,groupe_ethique_et_sante
369351,BC-2875,BG349,Cereales chocolat,100,1,0,groupe_ethique_et_sante
369348,BC-2875,PJ00129,Chips Barbecue,160,1,0,groupe_ethique_et_sante
369347,BC-2875,PJ00130,Chips oignon,160,1,0,groupe_ethique_et_sante
369353,BC-2875,PJ00292,Chorizo,100,1,0,groupe_ethique_et_sante
369357,BC-2875,CNTRANS,Confort Transit (90),10,1,0,groupe_ethique_et_sante
369337,BC-2875,12771,Desserts chocolat,300,1,0,groupe_ethique_et_sante
369334,BC-2875,BG418,Entremets banane,100,1,0,groupe_ethique_et_sante
369335,BC-2875,BG400,Entremets noix de coco,100,1,0,groupe_ethique_et_sante
369333,BC-2875,BG435,Entremets poire belle hel,100,1,0,groupe_ethique_et_sante
369336,BC-2875,BG207,Entremets praline,100,1,0,groupe_ethique_et_sante
369332,BC-2875,BG428,Flan Patissier caramel,100,1,0,groupe_ethique_et_sante
369331,BC-2875,BG434,Flan Patissier citron,100,1,0,groupe_ethique_et_sante
369330,BC-2875,BG425,Flan Patissier vanille,100,1,0,groupe_ethique_et_sante
369356,BC-2875,CNMGF2,M.G.F.2,60,1,0,groupe_ethique_et_sante
369358,BC-2875,CNMULTIVIT,Multi-vitamines et Minéraux,30,1,0,groupe_ethique_et_sante
369355,BC-2875,CNOMEGA,OMEGA 3,30,1,0,groupe_ethique_et_sante
369338,BC-2875,PJ00131,PAIN CEREALES (2 tranches),1728,1,0,groupe_ethique_et_sante
369340,BC-2875,FS171RN310302,Pain de mie,48,1,0,groupe_ethique_et_sante
369339,BC-2875,FS17,Pain de mie (2 tranches),450,1,0,groupe_ethique_et_sante
369354,BC-2875,PRNPC3,Pulvérisateurs,50,1,0,groupe_ethique_et_sante
369352,BC-2875,PJ00224,Saucisson,150,1,0,groupe_ethique_et_sante
369359,BC-2875,FS18SF800,Soupe aux cêpes,100,1,0,groupe_ethique_et_sante
369316,BC-2875,PC01691,Stick draineur thé citron 7g,600,1,0,groupe_ethique_et_sante
369317,BC-2875,PC01692,Stick draineur thé fruits rouges  7g,1200,1,0,groupe_ethique_et_sante
369315,BC-2875,PC01693,Stick draineur thé pêche 7g,1500,1,0,groupe_ethique_et_sante
369345,BC-2875,PJ00160,TORTITOS BACON,160,1,0,groupe_ethique_et_sante
369346,BC-2875,PJ00159,TORTITOS POULET MAÏS,80,1,0,groupe_ethique_et_sante
372105,BC-2876,11786,Barre (Cacao)chocolat ronde,126,1,0,groupe_ethique_et_sante
372106,BC-2876,BC3707,Barre céréalière Fruits rouges,216,1,0,groupe_ethique_et_sante
372107,BC-2876,BC3706,Barre céréalière Raisin amande,108,1,0,groupe_ethique_et_sante
372108,BC-2876,PJ00083,Barre crisp caramel,112,1,0,groupe_ethique_et_sante
372109,BC-2876,PJ00236,Barre crisp chocolat 35g,200,1,0,groupe_ethique_et_sante
372110,BC-2876,PJ00241,Barre crisp fruits rouges 35g,120,1,0,groupe_ethique_et_sante
372111,BC-2876,11787,Barre noix de coco (ronde),126,1,0,groupe_ethique_et_sante
372112,BC-2876,BC3704,barre Vanille Amande (low sugar),150,1,0,groupe_ethique_et_sante
372113,BC-2876,PJ00178,Biscuit cacao pépite chocolat,216,1,0,groupe_ethique_et_sante
372114,BC-2876,13129,Biscuits fruits rouges,216,1,0,groupe_ethique_et_sante
372115,BC-2876,08730,Biscuits orange,216,1,0,groupe_ethique_et_sante
372116,BC-2876,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,36,1,0,groupe_ethique_et_sante
372117,BC-2876,PJ00292,Chorizo,50,1,0,groupe_ethique_et_sante
372118,BC-2876,CNTRANS,Confort Transit (90),10,1,0,groupe_ethique_et_sante
372119,BC-2876,PB01240,Crêpes pomme caramel,150,1,0,groupe_ethique_et_sante
372120,BC-2876,PJ00131,PAIN CEREALES (2 tranches),576,1,0,groupe_ethique_et_sante
372121,BC-2876,FS17,Pain de mie (2 tranches),300,1,0,groupe_ethique_et_sante
372122,BC-2876,11664,Puree de pomme de terre,450,1,0,groupe_ethique_et_sante
372123,BC-2876,11664,Puree de pomme de terre,150,1,0,groupe_ethique_et_sante
372124,BC-2876,PJ00224,Saucisson,100,1,0,groupe_ethique_et_sante
